sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
4.79,0.46,4.76,0.07,0.7,13.38,1,12
5.99,0.5,5.52,-0.01,1.1,13.73,1,16
4.47,-0.16,3.87,0.08,0.48,16.13,1,9
4.92,0.52,5.5,0.12,0.99,14.87,1,11
4.23,0.13,4.76,0.1,0.84,21.27,1,19
4.4,0.21,4.45,0.16,0.89,10.7,1,16
3.24,0.34,2.98,0.05,0.59,22.57,1,15
5.75,0.22,5.95,0.2,1.19,16.84,1,16
4.94,0.37,4.91,0.13,0.77,12.05,1,16
6.11,0.18,6.27,0.11,0.7,8.08,1,14
3.91,0.33,3.9,0.07,0.61,9.64,1,15
4.49,-0.03,4.36,0.18,0.59,27.62,1,20
5.0,-0.02,5.04,0.07,0.82,13.18,1,16
5.85,-0.05,5.18,0.11,0.97,16.93,1,16
5.76,0.48,5.56,0.06,0.73,11.65,1,16
4.91,0.43,4.56,0.17,0.59,17.24,1,13
5.64,0.23,5.11,0.15,0.55,12.11,1,20
7.08,0.15,7.45,0.09,0.46,6.58,1,14
5.4,0.48,5.86,0.14,1.08,21.24,1,19
6.06,0.39,5.7,0.11,1.24,23.82,1,22
3.86,0.43,4.14,0.1,0.71,18.37,1,13
5.72,0.24,5.14,0.02,0.8,11.42,1,18
4.97,0.35,5.43,0.13,0.59,2.91,1,9
5.73,0.43,5.89,0.11,0.71,7.57,1,18
4.18,0.04,3.93,0.07,0.6,5.7,1,12
5.31,0.56,4.99,0.05,0.68,20.32,1,12
3.89,0.39,4.15,0.08,0.7,9.83,1,11
4.53,0.24,4.77,0.11,0.84,8.87,1,18
3.78,0.34,3.97,-0.01,1.14,21.74,1,20
3.81,0.33,4.04,0.12,0.86,23.6,1,19
5.8,0.26,5.59,0.12,0.54,13.69,1,15
3.79,0.17,3.69,0.15,0.85,17.16,1,14
5.6,0.07,5.79,0.17,0.68,12.85,1,16
5.26,0.16,5.57,0.09,0.39,5.42,1,11
5.17,0.37,5.25,0.14,0.85,18.74,1,13
6.07,0.42,6.04,0.08,1.1,5.82,1,15
5.84,0.13,6.03,0.06,0.65,12.22,1,19
6.13,0.28,5.39,0.08,1.06,8.76,1,17
5.69,0.18,5.56,0.11,1.02,14.16,1,16
4.57,0.25,4.32,0.1,0.62,15.36,1,10
5.17,0.61,5.29,0.15,0.66,8.07,1,13
3.96,0.17,4.11,0.12,0.92,12.27,1,15
6.78,0.18,6.95,0.14,0.53,18.91,1,16
4.85,0.25,5.03,0.12,0.79,11.68,1,11
4.02,0.3,4.37,0.1,1.03,17.86,1,16
3.64,0.46,3.46,0.09,0.62,16.93,1,14
3.7,0.18,3.57,0.03,0.86,20.48,1,20
5.66,0.49,5.77,0.07,0.72,14.25,1,11
4.67,0.38,4.17,0.07,0.64,4.95,1,14
5.88,0.43,5.69,0.16,0.58,20.97,1,14
5.94,0.38,6.04,0.07,0.91,11.28,1,10
4.85,0.43,4.79,0.17,0.83,22.67,1,19
3.91,0.08,3.7,0.04,0.8,14.63,1,14
5.57,0.42,5.58,0.09,0.65,13.77,1,17
4.75,0.47,4.39,0.05,0.89,17.29,1,16
4.43,0.36,4.72,0.1,0.98,20.62,1,21
3.6,0.67,3.9,0.1,1.2,10.71,1,11
5.84,0.18,5.82,0.09,1.09,14.19,1,14
5.5,0.16,5.49,0.08,0.7,26.37,1,12
5.37,0.34,5.19,0.15,1.11,11.87,1,16
5.27,0.14,5.32,0.08,0.8,18.67,1,15
6.2,0.5,5.76,0.13,0.78,9.55,1,14
3.83,0.25,3.81,0.1,0.85,25.31,1,14
3.2,0.26,3.22,0.09,0.6,6.8,1,12
3.03,0.71,2.96,0.16,0.85,23.61,1,19
5.03,0.29,5.42,-0.02,0.89,10.31,1,17
5.94,0.09,5.99,0.13,0.95,18.95,1,17
6.34,0.05,6.5,0.09,1.09,10.05,1,18
7.04,0.18,7.82,0.07,1.13,15.01,1,15
5.08,0.26,4.68,0.09,0.86,18.69,1,16
4.14,0.42,3.74,0.11,0.73,10.59,1,12
4.59,0.53,4.48,0.17,0.56,14.02,1,17
3.24,0.23,2.97,0.02,0.75,14.07,1,13
4.4,0.24,4.15,0.15,0.85,5.94,1,16
3.95,0.52,3.82,0.22,0.6,14.64,1,15
5.31,0.37,5.45,0.16,0.71,2.55,1,12
3.44,0.5,3.35,0.11,0.35,15.78,1,11
4.81,0.48,4.4,0.12,0.47,16.21,1,24
5.06,0.55,5.21,0.05,0.88,7.41,1,14
2.83,0.49,2.04,0.1,0.86,17.36,1,17
6.11,-0.02,6.27,0.09,0.8,13.52,1,14
4.75,-0.05,4.74,0.08,0.89,5.99,1,12
4.88,0.46,5.07,0.13,0.63,16.39,1,9
4.14,0.44,3.98,0.02,0.76,9.75,1,12
3.7,0.54,3.64,0.18,0.6,10.42,1,10
4.3,0.27,3.98,0.12,0.92,24.15,1,16
5.54,0.28,5.25,0.09,0.53,16.83,1,16
4.78,0.06,4.88,0.15,0.69,8.14,1,13
6.13,0.25,6.05,0.12,0.83,11.83,1,15
4.6,0.02,4.61,0.13,0.74,14.97,1,9
4.05,0.08,3.82,0.12,1.13,13.34,1,16
6.11,0.38,5.67,0.09,0.74,21.35,1,15
5.53,0.49,5.42,0.04,0.74,14.64,1,16
5.8,0.19,5.9,0.02,0.69,19.34,1,14
5.9,0.06,5.68,0.1,0.79,20.4,1,13
4.75,0.05,5.03,0.16,0.6,11.39,1,11
3.81,0.65,3.42,0.15,0.92,12.09,1,17
4.94,0.27,4.65,0.12,0.96,14.35,1,15
5.63,0.2,5.82,0.05,0.82,18.02,1,19
5.89,0.31,5.91,0.09,0.99,19.64,1,22
6.25,0.19,6.38,0.02,0.94,13.56,1,16
5.21,0.18,5.34,0.02,0.91,5.13,1,11
5.25,0.35,5.32,0.1,0.54,16.1,1,13
5.32,0.58,5.58,0.05,0.58,16.31,1,11
5.78,0.62,5.76,0.09,0.56,13.63,1,15
5.45,0.26,5.6,0.07,0.54,23.55,1,7
3.11,0.18,2.85,0.1,1.0,12.33,1,15
3.95,0.69,3.43,0.17,0.67,17.75,1,15
5.47,0.07,5.07,0.14,0.73,11.33,1,14
7.26,0.33,7.17,0.1,0.64,14.29,1,13
4.55,0.28,4.28,0.11,0.47,20.27,1,15
2.87,0.36,2.74,0.15,0.26,3.43,1,12
3.89,-0.2,4.54,0.2,0.82,17.3,1,15
5.02,0.14,5.15,0.11,0.67,9.5,1,11
3.47,0.41,3.43,0.11,1.12,18.97,1,19
7.01,0.35,7.07,0.08,0.8,15.97,1,10
6.18,0.25,6.33,0.08,1.04,17.94,1,19
5.87,0.17,6.13,0.17,1.02,12.92,1,13
4.36,0.26,4.76,0.09,0.44,9.46,1,14
3.52,0.14,3.28,0.1,0.8,12.61,1,17
4.47,0.17,4.57,0.16,0.67,11.8,1,17
5.52,0.51,5.82,0.14,0.95,14.46,1,18
4.23,0.66,3.8,0.18,0.46,16.64,1,10
2.28,0.43,2.2,0.12,0.6,16.31,1,13
5.61,0.24,5.9,0.13,0.78,10.47,1,17
5.26,0.32,5.08,0.18,0.92,13.27,1,18
4.42,0.42,5.11,0.09,0.81,7.65,1,15
5.53,0.36,5.45,0.09,0.78,15.46,1,22
3.14,-0.14,2.94,0.1,1.25,16.34,1,24
5.34,0.21,5.33,0.07,0.97,14.44,1,17
4.61,0.09,5.22,0.05,0.49,25.74,1,17
6.1,0.37,6.66,-0.0,0.74,15.6,1,15
4.06,0.38,4.61,0.1,0.76,21.89,1,15
4.62,0.53,5.11,0.11,1.24,19.66,1,18
2.99,0.23,3.4,0.16,1.29,17.62,1,19
5.23,0.63,5.08,0.08,0.69,19.92,1,15
3.84,0.09,3.72,0.14,0.55,17.61,1,10
6.22,0.2,6.45,0.04,0.58,18.21,1,11
2.9,0.34,3.69,0.15,1.23,9.26,1,14
5.52,0.12,5.38,0.14,0.99,12.13,1,15
4.55,0.24,4.86,0.19,0.55,18.18,1,17
3.15,0.51,3.85,0.07,0.67,7.54,1,13
5.52,0.25,5.45,0.04,0.9,11.93,1,16
4.08,0.25,4.02,0.1,0.8,24.93,1,16
6.19,0.47,6.26,0.03,0.88,14.92,1,16
5.04,0.57,5.08,0.1,1.19,2.73,1,11
6.09,0.1,6.04,-0.02,0.81,17.91,1,18
5.85,0.05,5.92,0.12,1.09,10.58,1,17
5.05,0.8,5.0,0.12,0.88,14.11,1,17
5.1,0.24,5.06,0.02,0.66,15.82,1,14
4.92,0.31,5.07,0.03,1.1,16.89,1,20
5.35,0.36,5.37,0.01,0.83,12.03,1,19
5.38,0.88,5.63,0.1,1.06,20.48,1,14
3.51,0.65,3.36,0.14,1.11,10.17,1,22
3.69,0.68,3.86,0.1,0.4,14.82,1,12
6.5,0.16,6.15,0.13,0.89,17.09,1,10
6.08,0.23,6.05,0.1,0.68,9.1,1,16
5.16,0.37,5.35,0.11,0.74,20.67,1,19
5.7,0.55,6.09,0.17,0.99,11.33,1,16
5.02,-0.01,4.65,0.2,0.9,15.45,1,14
5.55,0.53,5.19,0.15,0.45,18.07,1,18
5.27,0.11,5.41,0.03,0.71,8.91,1,15
6.18,0.41,5.76,0.06,0.74,8.22,1,18
3.8,0.55,3.51,0.05,1.0,14.93,1,13
4.63,0.65,5.3,0.09,0.74,18.09,1,14
4.33,0.72,4.71,-0.01,0.61,14.42,1,12
3.89,0.35,4.27,0.04,1.03,15.36,1,16
5.16,0.02,5.29,0.12,0.81,15.31,1,11
5.83,0.43,5.33,0.12,0.55,11.12,1,14
4.42,0.32,4.46,0.15,0.89,19.11,1,11
4.03,0.25,4.17,0.06,1.26,11.32,1,20
5.06,0.29,4.53,0.07,0.8,10.04,1,18
4.74,0.45,4.23,0.18,0.76,11.52,1,15
5.14,0.41,5.09,0.1,0.83,11.22,1,16
5.26,0.43,5.89,0.13,0.51,15.15,1,20
3.66,0.2,3.49,0.22,1.21,18.4,1,15
6.14,0.26,5.97,0.13,0.77,8.8,1,14
3.59,0.26,3.72,0.11,0.72,11.89,1,13
5.5,0.29,6.08,0.06,0.62,6.73,1,15
7.39,0.05,7.19,0.18,0.7,13.78,1,12
7.13,0.57,7.22,0.1,0.53,6.82,1,9
3.17,0.47,3.88,0.05,0.79,17.65,1,17
7.37,0.42,7.18,0.07,0.7,20.09,1,15
4.6,0.42,4.81,0.15,0.87,19.62,1,14
5.95,0.31,5.64,0.1,0.69,19.44,1,13
4.04,0.82,4.39,0.16,0.89,20.47,1,15
4.96,0.46,5.08,0.1,0.82,14.95,1,9
5.49,0.28,5.17,0.13,0.98,17.13,1,19
4.99,0.52,4.54,0.18,0.91,12.45,1,18
3.8,0.28,4.16,0.03,0.89,17.93,1,13
4.28,0.2,4.36,0.11,0.66,5.11,1,12
5.39,0.47,5.48,0.16,0.82,13.1,1,12
5.33,0.02,5.97,0.21,1.19,11.43,1,14
6.85,0.0,6.67,0.06,1.13,8.87,1,16
6.83,0.38,6.79,0.05,0.77,23.54,1,15
3.52,0.07,3.81,0.14,0.71,8.08,1,19
5.67,0.44,6.25,-0.02,0.65,25.88,1,19
4.39,0.13,3.9,0.1,0.7,16.11,1,16
3.97,0.17,3.72,0.09,0.94,16.16,1,16
5.72,0.3,5.44,0.14,0.5,10.13,1,17
4.64,0.08,4.29,0.16,1.17,14.22,1,14
4.78,0.26,4.47,0.12,0.68,23.39,1,26
6.31,0.32,7.01,0.12,0.94,15.17,1,17
5.2,0.48,5.18,0.07,0.81,8.08,1,12
5.95,0.55,6.1,0.08,1.27,20.64,1,18
5.7,0.22,5.61,0.07,0.93,10.42,1,20
4.58,0.31,4.45,0.07,0.83,14.89,1,17
5.34,0.4,5.69,0.14,1.07,11.45,1,19
5.0,0.37,4.95,0.12,0.64,18.12,1,14
5.72,0.51,5.86,0.06,0.65,24.57,1,13
4.05,-0.1,3.97,0.12,0.89,25.3,1,16
5.98,0.08,6.11,0.11,0.54,2.2,1,16
5.57,0.55,6.23,0.15,0.55,16.62,1,14
4.71,0.39,5.19,0.09,0.66,11.19,1,14
5.16,0.42,5.03,0.06,0.73,15.52,1,8
4.73,0.49,4.73,0.15,1.0,14.87,1,11
6.06,0.08,6.01,0.07,0.98,15.06,1,15
5.85,0.24,6.2,0.08,0.64,10.07,1,11
5.15,-0.0,5.07,0.07,0.56,12.47,1,15
6.08,0.2,5.81,0.13,1.2,11.65,1,9
6.03,0.53,5.79,0.06,0.5,12.66,1,18
4.32,0.29,4.17,0.09,1.16,22.36,1,13
5.14,0.28,5.62,0.13,1.01,11.52,1,12
5.33,0.37,5.14,0.04,0.44,20.79,1,13
6.21,0.66,6.32,0.13,0.86,8.8,1,10
6.03,0.22,5.91,0.06,0.94,10.2,1,17
4.9,0.06,4.41,0.07,1.13,18.84,1,13
5.29,0.32,5.3,0.08,0.92,14.98,1,18
4.73,-0.0,4.95,0.13,0.95,25.17,1,21
3.95,0.12,4.01,0.15,0.8,12.28,1,9
2.77,0.39,3.02,0.1,0.63,15.32,1,14
5.26,0.32,5.12,0.09,0.94,16.84,1,13
5.74,0.34,6.08,0.18,0.93,13.98,1,14
5.38,-0.05,5.59,0.12,1.1,7.25,1,13
5.2,0.27,5.08,0.05,0.82,14.93,1,15
6.04,0.5,6.41,0.11,0.71,15.8,1,13
4.52,0.43,4.69,0.11,0.73,5.98,1,8
4.37,0.59,4.43,0.15,0.66,-0.7,1,13
7.25,0.35,7.21,0.1,1.07,18.06,1,18
4.92,0.14,4.18,0.2,0.82,15.63,1,16
6.25,0.09,6.63,0.12,0.9,18.01,1,16
4.73,0.19,4.87,0.07,0.8,12.38,1,13
5.48,-0.04,5.65,0.05,0.59,12.09,1,20
2.95,0.45,2.94,0.12,1.12,13.28,1,20
5.5,0.37,5.74,0.07,0.68,19.74,1,15
5.64,0.28,6.25,0.1,0.88,11.07,1,13
5.09,-0.15,4.75,0.14,0.68,22.65,1,17
5.03,0.01,4.59,0.07,0.71,12.57,1,10
6.0,0.43,6.17,0.14,0.79,13.32,1,16
4.0,0.59,4.35,0.12,0.91,7.07,1,16
6.69,0.36,7.02,0.15,1.07,12.87,1,15
6.23,0.49,6.33,0.1,0.89,15.64,1,18
4.36,0.21,4.14,0.13,1.23,9.13,1,18
3.22,0.36,3.51,0.06,0.82,12.39,1,9
4.51,0.45,4.76,0.09,0.88,16.37,1,14
5.62,0.25,5.57,0.05,1.05,17.38,1,13
2.07,0.5,2.07,0.08,0.48,23.23,1,14
4.74,0.43,5.16,0.16,0.8,20.24,1,11
4.55,-0.38,4.83,0.05,0.9,9.14,1,9
2.44,0.25,2.35,0.09,0.75,11.64,1,10
5.62,0.35,5.39,0.1,0.64,12.31,1,15
4.77,0.34,4.63,0.06,0.83,13.02,1,19
4.98,0.71,5.18,0.02,0.74,21.23,1,8
6.8,0.06,7.06,0.02,0.53,16.2,1,8
2.39,0.33,2.5,0.02,1.05,20.15,1,14
3.52,0.37,2.94,0.05,0.53,4.6,1,19
3.43,0.7,3.52,0.14,1.03,16.74,1,12
5.28,0.6,5.69,0.05,0.76,15.58,1,16
5.3,-0.34,5.68,0.03,0.73,13.13,1,12
4.09,0.63,4.69,0.13,0.92,19.52,1,18
4.84,0.1,5.08,0.11,0.43,14.83,1,11
6.17,0.45,6.33,0.07,0.95,9.09,1,15
2.84,0.12,2.24,0.02,0.9,18.9,1,20
4.73,0.42,4.88,0.15,0.77,16.07,1,10
5.33,0.33,5.2,0.04,0.74,12.17,1,18
4.32,0.17,3.86,0.07,0.7,12.7,1,10
5.58,0.52,5.45,0.07,0.95,21.09,1,17
5.03,0.28,5.17,0.02,1.32,20.68,1,19
6.22,0.37,6.8,0.11,0.87,5.36,1,17
5.51,0.2,5.65,0.04,0.97,16.78,1,17
3.56,0.21,3.44,0.08,0.56,23.3,1,17
5.44,-0.02,5.14,0.14,0.91,9.87,1,19
3.7,0.15,3.3,0.06,0.99,24.45,1,12
5.34,0.32,5.79,0.13,0.68,17.1,1,13
4.37,0.46,4.14,0.06,1.09,10.84,1,22
5.32,0.53,5.07,0.02,0.53,18.24,1,11
4.63,0.69,4.49,0.03,0.78,6.07,1,17
4.75,0.13,4.98,0.07,0.76,12.37,1,10
5.61,0.71,5.39,0.17,0.93,15.82,1,18
5.98,0.81,6.02,0.12,0.93,10.26,1,14
4.91,0.49,4.59,0.14,1.14,9.78,1,20
4.6,0.58,4.54,0.1,1.36,14.29,1,17
4.93,0.25,5.49,0.03,0.86,10.08,1,15
5.0,0.46,5.44,0.07,0.62,22.19,1,20
6.37,0.25,6.42,0.14,0.73,13.32,1,15
4.02,0.27,4.55,0.09,0.56,15.06,1,15
5.71,0.51,6.28,0.07,0.7,11.84,1,18
4.28,0.24,4.58,0.17,1.29,8.38,1,16
4.69,0.35,4.97,-0.0,0.78,15.22,1,17
6.66,0.45,6.4,0.13,0.66,11.33,1,13
6.0,0.18,6.1,0.08,0.87,13.34,1,16
5.45,0.33,5.36,0.1,0.56,22.8,1,12
5.44,0.46,4.88,0.09,0.83,17.65,1,15
3.7,0.23,4.67,0.12,0.72,18.74,1,15
5.12,-0.03,5.1,0.07,1.28,12.98,1,14
4.83,0.25,4.72,0.03,0.72,9.0,1,14
6.88,0.2,6.88,0.02,0.61,18.4,1,13
4.98,0.47,4.27,0.08,0.97,8.68,1,19
3.92,0.15,3.71,0.09,0.62,12.31,1,11
4.53,0.74,4.98,0.09,0.83,21.87,1,16
3.38,0.67,3.25,0.07,0.82,12.75,1,14
6.24,0.22,6.18,0.04,0.99,13.48,1,13
3.54,0.48,3.39,0.02,1.15,12.57,1,15
2.63,0.58,2.61,0.02,0.88,8.81,1,12
5.55,0.07,5.58,0.17,0.69,23.86,1,18
4.05,0.3,4.22,0.07,0.76,12.35,1,8
4.01,0.39,3.67,0.05,0.98,19.41,1,17
5.64,0.23,5.77,0.02,0.82,18.08,1,15
4.44,0.25,3.93,0.04,1.02,6.12,1,14
6.47,0.29,6.69,0.1,1.02,17.29,1,19
4.66,0.18,3.74,0.12,0.6,23.78,1,12
3.9,0.09,4.25,0.14,0.68,16.5,1,18
6.26,0.44,6.16,0.11,0.86,19.29,1,18
5.3,0.38,5.47,0.2,0.89,12.95,1,16
6.42,0.29,6.81,0.02,0.48,19.16,1,12
5.89,0.19,5.74,0.07,0.83,17.26,1,15
3.62,0.24,3.68,0.07,0.76,23.64,1,14
7.76,0.28,7.56,0.05,0.6,14.1,1,14
5.93,0.57,6.43,0.13,0.99,7.14,1,15
4.02,0.17,3.67,0.12,0.71,11.13,1,12
3.57,-0.02,3.05,0.05,0.55,25.12,1,16
4.57,0.37,4.35,0.21,0.94,2.48,1,18
3.81,0.07,3.36,0.08,0.99,23.37,1,18
5.88,0.25,5.28,0.1,0.91,8.5,1,15
4.9,0.05,4.8,0.12,0.88,12.37,1,20
6.07,0.26,5.83,0.15,0.64,19.22,1,8
5.22,0.27,5.46,-0.06,0.42,19.24,1,13
5.19,0.03,4.65,0.15,0.62,12.07,1,12
4.18,0.28,4.76,0.02,0.66,20.89,1,19
6.28,0.32,6.07,0.08,0.79,15.67,1,16
5.16,0.46,5.87,0.03,0.63,18.76,1,18
6.15,0.39,6.43,0.03,0.86,18.58,1,15
5.4,0.49,5.93,0.13,0.78,15.77,1,14
3.61,0.22,3.91,0.09,0.81,12.32,1,13
4.14,0.28,3.96,0.1,1.05,21.32,1,15
4.39,0.58,4.01,-0.01,0.71,13.58,1,22
2.88,0.09,3.28,0.09,1.0,14.01,1,14
5.75,0.41,6.03,0.14,0.53,15.11,1,14
6.23,0.45,6.52,0.17,0.84,18.02,1,20
5.37,0.21,5.17,0.03,0.76,16.3,1,12
4.94,0.59,5.16,0.08,0.68,4.26,1,14
4.31,-0.03,4.4,0.04,1.08,7.74,1,18
3.88,0.41,4.22,0.08,0.81,13.03,1,13
4.9,0.48,5.16,0.07,1.16,15.95,1,24
4.9,0.38,4.84,0.19,0.6,6.02,1,10
5.04,0.37,5.32,0.03,1.01,12.61,1,21
6.67,0.27,6.35,0.08,0.79,13.96,1,11
4.79,0.23,4.46,0.09,0.66,7.14,1,11
5.37,0.06,5.5,0.11,0.5,16.77,1,16
4.9,0.35,4.86,0.13,1.24,15.3,1,12
4.9,0.02,4.38,0.11,0.87,7.27,1,12
4.69,0.06,4.82,-0.0,0.83,11.53,1,22
5.14,0.51,5.27,0.06,0.95,27.66,1,13
4.98,0.23,4.71,0.18,0.74,10.06,1,11
5.88,0.63,5.6,0.11,1.13,12.16,1,20
4.68,-0.03,4.53,0.16,1.13,15.72,1,15
5.35,0.27,5.05,0.07,0.72,16.5,1,16
3.74,0.33,3.88,0.11,1.13,13.06,1,17
5.28,0.47,4.99,0.1,0.89,17.8,1,14
3.94,0.44,3.58,0.06,0.62,16.66,1,18
5.55,0.32,5.65,0.13,0.63,10.04,1,14
4.23,0.47,3.79,0.02,0.74,18.05,1,13
4.17,0.37,3.97,0.22,0.84,14.88,1,11
6.23,-0.2,6.15,0.09,0.54,17.03,1,14
5.56,0.27,5.64,0.09,0.61,9.3,1,12
4.95,0.41,5.13,0.06,0.51,13.12,1,14
5.04,0.19,5.5,0.08,0.89,12.8,1,18
4.05,0.52,3.94,0.12,0.7,12.45,1,18
4.0,-0.0,3.6,0.13,0.84,17.49,1,10
4.13,0.64,3.79,0.05,1.16,25.45,1,15
4.61,0.37,4.39,0.11,1.09,10.69,1,13
5.2,0.41,4.7,0.12,0.57,10.65,1,12
4.19,0.36,4.13,0.08,0.76,7.05,1,16
4.87,0.13,4.75,0.09,1.0,14.1,1,14
4.4,0.43,4.99,0.15,1.0,19.08,1,16
6.04,0.22,6.86,0.12,0.79,10.76,1,11
5.8,-0.05,5.37,0.1,0.91,10.23,1,16
5.65,0.02,6.06,0.07,0.41,26.33,1,21
3.98,0.34,4.11,0.1,0.8,10.93,1,20
6.03,0.45,5.9,0.04,1.24,16.5,1,13
6.51,0.4,6.52,0.06,1.22,14.34,1,15
4.7,0.0,5.45,0.12,1.08,14.69,1,12
5.09,0.35,5.28,0.14,0.69,15.01,1,17
3.88,0.02,3.9,0.11,0.69,9.6,1,13
3.51,0.15,3.66,0.11,0.85,9.58,1,12
5.1,0.32,5.0,0.05,0.85,16.49,1,11
4.74,0.35,5.45,0.12,0.79,9.8,1,12
5.18,0.35,5.63,0.1,0.72,19.74,1,14
4.8,0.45,4.93,0.06,0.64,17.24,1,14
5.9,0.55,5.69,0.02,0.76,16.57,1,16
7.08,0.31,6.97,0.13,0.4,8.56,1,9
3.78,0.07,3.35,0.1,0.57,14.02,1,19
5.05,-0.02,5.51,0.06,0.73,20.83,1,15
5.25,-0.05,5.24,0.04,1.27,14.55,1,16
4.77,-0.11,4.91,0.08,0.64,16.2,1,12
4.97,0.23,4.37,0.09,0.92,15.46,1,12
4.11,0.2,3.86,0.13,1.1,12.09,1,19
3.56,0.2,3.45,0.06,1.0,10.36,1,16
4.46,0.38,4.43,0.06,0.8,21.02,1,13
5.91,-0.07,5.47,0.15,1.19,18.97,1,16
6.5,0.3,6.48,0.13,0.76,20.72,1,14
4.17,0.18,4.15,0.14,1.03,24.88,1,19
5.05,0.13,5.17,0.04,0.84,9.11,1,15
6.64,0.51,6.6,0.13,0.94,9.82,1,18
7.27,0.25,8.12,0.07,0.86,15.08,1,14
4.46,0.61,4.38,0.13,0.77,11.74,1,18
6.45,0.39,6.38,0.16,0.82,13.99,1,14
5.22,0.33,4.97,0.14,0.72,16.62,1,15
5.68,-0.05,5.62,0.12,0.62,21.73,1,12
6.37,0.22,6.42,0.04,0.74,20.05,1,17
5.25,0.49,5.09,0.12,0.44,19.35,1,21
4.25,0.71,3.94,0.09,0.83,14.43,1,9
3.94,0.48,3.69,0.19,0.51,7.93,1,15
3.92,0.61,3.75,0.17,0.99,18.68,1,18
4.86,-0.3,4.78,0.16,0.77,13.57,1,16
5.53,0.46,5.24,0.04,0.8,16.99,1,10
4.82,0.55,5.36,-0.02,0.48,10.67,1,15
4.14,0.88,4.26,-0.04,1.07,15.15,1,18
4.75,0.33,5.08,0.08,0.23,10.29,1,15
2.99,0.39,2.7,0.04,0.65,17.23,1,20
4.57,0.44,4.42,0.14,0.58,9.14,1,13
4.94,0.5,4.89,0.16,0.88,12.34,1,14
6.87,0.6,6.62,0.09,0.48,11.63,1,16
4.67,0.41,4.55,0.08,0.71,19.7,1,15
5.84,0.43,6.29,0.23,0.71,13.99,1,12
6.14,0.66,5.76,0.14,0.51,14.21,1,12
3.7,0.2,3.45,0.04,0.52,7.07,1,15
5.95,0.18,6.16,0.2,0.91,6.92,1,16
4.72,0.24,4.53,0.14,0.99,17.09,1,14
5.67,0.11,5.68,0.12,0.76,15.51,1,17
3.41,0.56,3.11,0.08,0.43,21.46,1,10
5.81,0.24,6.04,0.2,1.25,14.75,1,13
3.19,0.36,3.11,0.18,0.64,11.45,1,14
4.42,0.25,4.36,0.12,0.86,23.82,1,12
2.97,0.18,3.34,0.01,0.75,11.62,1,19
5.04,0.45,5.41,0.12,0.97,12.71,1,15
5.49,0.13,5.64,0.2,0.4,16.99,1,15
6.31,0.36,6.69,0.07,0.76,18.73,1,15
5.28,0.14,5.73,0.16,0.86,15.4,1,16
5.59,0.54,5.4,0.14,0.77,12.98,1,11
4.02,0.46,3.56,0.14,0.61,16.99,1,11
4.67,0.2,5.06,0.08,0.42,11.4,1,10
5.71,0.05,5.64,0.13,0.87,21.05,1,19
7.35,0.47,7.12,0.11,0.58,4.28,1,17
6.5,0.53,6.53,0.08,0.79,11.86,1,15
4.31,0.25,4.58,0.17,0.59,14.26,1,19
6.16,0.55,6.01,0.01,0.84,21.7,1,19
6.89,0.26,6.86,0.13,0.79,12.32,1,17
4.41,0.3,4.64,0.08,0.66,13.61,1,17
3.82,0.3,3.99,0.13,0.93,13.9,1,15
5.69,0.27,5.92,0.09,0.97,9.94,1,18
6.47,0.1,6.36,0.07,0.68,16.68,1,20
6.56,0.53,6.84,0.2,1.33,18.48,1,17
3.53,0.18,3.24,0.08,0.76,19.98,1,12
5.47,0.34,5.52,0.11,0.65,26.24,1,13
4.28,0.53,4.25,0.11,0.74,17.53,1,13
5.24,0.39,5.32,0.1,0.72,14.4,1,16
7.13,0.72,6.86,0.03,0.87,13.18,1,11
4.35,0.13,4.2,0.15,0.52,21.58,1,14
3.74,0.51,3.87,0.11,1.03,13.59,1,17
7.53,0.25,7.57,0.11,1.01,11.52,1,17
4.34,0.42,4.01,0.16,0.94,14.6,1,17
5.06,0.38,5.1,0.04,0.96,17.12,1,20
3.36,0.01,3.46,0.05,0.83,15.09,1,17
4.99,0.5,5.29,0.16,0.65,18.09,1,19
5.54,0.9,5.77,0.1,0.86,11.89,1,21
3.89,0.38,4.03,0.1,0.84,11.91,1,12
3.96,0.1,3.91,0.1,0.65,13.14,1,14
3.41,0.52,3.16,0.16,0.96,13.91,1,16
6.06,0.27,5.68,0.12,0.85,14.54,1,15
5.34,0.27,5.17,0.08,0.76,26.33,1,22
4.15,0.48,4.19,0.09,0.7,12.47,1,15
5.96,0.19,6.12,0.13,0.89,17.43,1,21
6.51,0.46,6.65,0.13,0.56,14.03,1,13
2.9,0.54,2.97,0.01,0.96,9.3,1,16
3.67,0.29,4.09,0.08,1.16,17.97,1,18
5.07,0.41,5.03,0.14,0.85,17.12,1,17
6.11,0.34,5.76,0.1,0.66,19.55,1,15
4.16,0.53,4.02,0.07,0.85,12.19,1,16
4.87,0.29,5.08,0.1,0.52,19.08,1,16
5.64,0.07,5.21,0.14,0.7,16.47,1,16
6.49,0.21,6.03,0.08,0.69,11.73,1,7
4.45,0.25,4.32,0.07,0.66,18.34,1,11
5.42,0.03,5.44,0.1,0.81,12.76,1,12
4.54,0.29,3.92,0.12,0.63,11.71,1,12
4.96,0.2,5.37,0.08,0.76,10.16,1,15
