sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
5.74,0.24,5.46,0.08,0.83,9.24,1,13
5.37,0.11,6.16,0.09,0.6,17.06,1,12
5.64,0.43,5.83,0.05,0.74,12.25,1,14
2.13,0.61,2.93,-0.04,0.13,4.67,0,0
1.92,0.98,2.43,0.06,0.04,4.33,0,0
0.91,0.64,0.99,-0.07,0.12,8.04,0,0
5.63,0.11,5.19,0.07,0.49,12.2,1,11
1.69,1.02,1.36,-0.0,0.04,1.52,0,0
6.16,0.29,6.19,0.11,0.63,10.63,1,14
2.71,0.95,2.69,-0.02,0.21,4.07,0,0
5.63,0.81,5.78,0.09,0.76,20.18,1,13
-0.82,1.06,-0.06,-0.05,0.38,-1.03,0,0
0.38,0.5,0.85,0.05,0.24,2.09,0,0
4.79,0.28,5.19,0.14,0.72,9.29,1,16
0.29,1.17,0.37,0.1,0.22,-2.69,0,0
1.04,0.84,1.62,-0.01,-0.1,4.47,0,0
0.34,0.74,0.58,-0.04,-0.3,-6.89,0,0
3.96,0.24,3.59,0.08,0.81,16.88,1,18
1.16,1.07,1.59,0.04,0.07,9.67,0,0
6.0,0.43,6.17,0.14,0.79,13.32,1,16
3.18,0.69,3.05,0.04,0.81,12.63,1,17
0.46,0.72,0.55,-0.02,-0.06,18.1,0,0
2.49,0.38,2.11,0.13,0.74,18.48,1,14
1.07,0.86,1.22,-0.03,-0.08,2.73,0,0
0.6,0.77,0.23,-0.11,0.22,-1.35,0,0
5.67,0.62,5.38,0.07,1.0,12.68,1,15
1.71,0.58,1.84,0.0,0.17,8.79,0,0
0.72,0.88,0.91,-0.02,-0.22,6.73,0,0
5.75,-0.0,5.84,0.08,0.99,12.81,1,19
0.57,0.83,0.75,0.05,-0.01,8.06,0,0
0.96,0.88,0.77,-0.01,0.07,4.74,0,0
-0.79,0.74,0.03,-0.12,-0.07,4.38,0,0
4.67,0.25,4.54,0.05,0.63,14.82,1,17
4.55,0.21,4.4,0.11,0.87,18.28,1,17
0.72,0.7,0.31,-0.08,-0.03,4.86,0,0
6.15,0.35,6.1,0.0,0.8,10.49,1,12
5.38,-0.05,5.59,0.12,1.1,7.25,1,13
1.32,1.15,1.41,0.06,-0.5,-2.09,0,0
6.03,0.53,5.79,0.06,0.5,12.66,1,18
0.14,0.85,-0.3,-0.01,-0.11,-2.61,0,0
1.48,1.1,1.84,-0.07,0.22,4.17,0,0
2.78,1.02,2.91,-0.05,0.51,4.11,0,0
4.77,0.4,4.54,0.02,0.83,10.51,1,16
-0.22,0.81,-0.01,-0.0,0.19,-1.52,0,0
4.5,0.52,4.27,0.02,0.62,19.53,1,19
-1.71,0.52,-1.66,0.01,0.1,4.28,0,0
5.2,0.27,5.08,0.05,0.82,14.93,1,15
-0.77,1.21,-0.87,-0.01,0.06,4.0,0,0
4.58,0.4,4.55,0.07,0.83,18.41,1,16
4.54,0.29,3.92,0.12,0.63,11.71,1,12
1.41,0.74,1.72,-0.01,-0.23,-3.44,0,0
6.27,0.44,6.28,0.12,0.08,13.95,1,12
4.69,0.27,5.29,0.12,0.64,13.9,1,14
4.01,0.58,3.75,0.14,1.21,15.44,1,13
1.58,0.76,1.54,-0.01,-0.08,-5.12,0,0
0.05,0.94,-0.02,0.06,-0.09,-4.9,0,0
5.98,0.67,5.46,0.07,0.63,27.32,1,14
3.47,0.48,3.97,0.11,0.54,9.51,1,11
0.63,0.63,0.38,0.06,0.12,9.26,0,0
1.59,0.88,2.06,0.04,0.08,-4.67,0,0
0.64,0.54,0.61,-0.08,0.3,12.87,0,0
0.09,0.64,0.01,-0.01,0.06,5.47,0,0
-0.13,0.67,-0.36,-0.05,0.02,-12.09,0,0
5.16,-0.04,5.65,0.12,1.15,10.03,1,18
7.24,0.36,6.95,0.16,0.68,17.61,1,14
3.7,0.59,3.53,0.12,1.2,26.3,1,19
0.3,0.75,0.42,0.03,-0.38,-0.09,0,0
4.93,0.33,5.12,0.06,0.67,9.52,1,10
0.73,0.81,1.21,-0.09,-0.08,-2.51,0,0
3.9,0.06,3.36,0.08,0.77,13.45,1,16
-0.5,0.74,-0.54,-0.02,0.1,3.15,0,0
4.62,0.01,4.04,0.06,1.05,16.95,1,17
5.22,0.33,4.97,0.14,0.72,16.62,1,15
4.05,0.2,3.96,0.18,0.95,14.69,1,19
-1.16,0.98,-1.1,0.04,0.21,0.2,0,0
-0.76,0.71,-0.62,-0.02,0.08,16.15,0,0
3.1,0.54,2.87,0.09,0.71,8.15,1,16
6.51,0.12,6.53,0.11,0.82,12.54,1,16
1.17,0.71,1.62,0.09,-0.08,6.33,0,0
1.81,0.78,1.47,0.05,-0.01,0.88,0,0
-1.41,0.95,-1.73,0.04,-0.38,-0.51,0,0
6.11,-0.1,6.11,0.07,0.63,9.36,1,12
1.59,0.59,1.92,0.13,0.09,6.88,0,0
2.03,0.5,2.31,-0.01,0.07,4.2,0,0
-1.12,0.84,-1.07,0.03,-0.03,-0.56,0,0
5.54,0.08,5.73,0.12,0.88,11.31,1,14
5.33,0.17,4.93,0.13,0.95,10.09,1,17
2.65,0.89,2.88,0.0,-0.07,6.65,0,0
5.15,0.11,4.94,0.09,0.59,18.56,1,19
-0.41,0.6,-0.23,-0.04,-0.0,0.42,0,0
-1.3,0.64,-0.9,0.02,-0.01,-0.03,0,0
3.1,0.22,3.17,0.1,0.94,15.7,1,10
4.81,0.43,4.61,0.15,0.41,13.19,1,13
-0.04,0.91,-0.83,0.06,-0.17,8.07,0,0
5.57,0.45,5.37,0.03,0.68,8.71,1,13
1.1,0.73,1.09,0.01,0.1,2.96,0,0
4.6,0.58,4.54,0.1,1.36,14.29,1,17
7.28,0.58,7.19,0.06,0.82,12.72,1,19
1.64,0.93,1.04,0.04,0.37,2.79,0,0
4.56,0.35,4.32,0.02,0.96,12.56,1,13
-0.4,0.39,-0.59,0.05,-0.04,2.51,0,0
1.51,0.75,1.41,-0.05,0.09,7.25,0,0
-0.55,0.99,-0.88,0.0,0.03,9.45,0,0
4.72,0.42,4.41,0.11,1.04,3.47,1,11
0.13,0.63,0.14,0.04,0.27,15.68,0,0
5.01,0.12,5.03,0.16,0.45,12.98,1,12
4.27,0.36,4.39,0.14,0.95,7.71,1,14
3.57,0.2,3.81,0.05,0.56,17.12,1,14
4.33,0.47,4.35,0.11,0.68,21.77,1,14
5.21,-0.06,5.14,0.15,0.68,5.95,1,15
1.36,0.78,1.95,0.05,0.13,-1.9,0,0
3.99,0.14,3.82,0.07,1.09,21.6,1,19
1.97,0.73,1.98,-0.0,-0.49,-0.78,0,0
1.08,1.11,1.3,-0.01,-0.36,0.17,0,0
-1.67,0.57,-1.63,0.05,-0.03,2.3,0,0
4.83,0.44,4.86,0.08,1.17,22.82,1,13
1.62,1.22,1.7,-0.05,0.23,5.67,0,0
1.28,0.97,1.55,-0.01,-0.19,-5.74,0,0
-0.06,1.04,-0.3,-0.04,-0.11,6.35,0,0
5.05,0.8,5.0,0.12,0.88,14.11,1,17
5.56,-0.11,5.72,0.08,0.84,13.66,1,16
4.57,0.37,4.35,0.21,0.94,2.48,1,18
1.74,0.7,1.32,0.02,0.01,-6.9,0,0
5.5,0.32,5.76,0.11,0.64,13.65,1,12
5.32,0.41,5.26,0.06,0.83,18.68,1,16
-0.69,0.63,-0.32,-0.01,0.28,6.5,0,0
4.11,0.58,4.32,0.05,0.82,18.7,1,10
4.23,-0.22,3.93,0.12,0.55,20.11,1,13
1.36,0.7,1.52,-0.01,0.49,0.52,0,0
-0.84,1.0,-0.91,0.06,0.05,10.4,0,0
-0.13,0.37,-0.17,0.03,-0.05,2.52,0,0
4.85,0.56,4.93,0.19,0.64,23.82,1,14
6.74,0.22,6.56,0.13,0.66,21.73,1,13
5.15,0.1,5.08,0.07,1.31,14.47,1,24
-0.22,0.59,0.12,0.07,0.13,4.61,0,0
4.69,0.23,4.58,0.2,0.73,16.14,1,9
1.14,0.9,1.01,0.02,0.53,10.97,0,0
-0.05,0.83,0.32,0.01,0.04,0.92,0,0
4.78,0.22,4.69,0.08,0.75,17.01,1,15
5.09,0.55,4.97,0.15,0.89,15.51,1,10
-0.76,0.8,-0.27,-0.03,-0.34,-5.37,0,0
5.14,-0.2,5.18,0.08,0.9,16.97,1,14
1.78,1.0,1.43,0.09,0.25,-0.74,0,0
3.52,0.35,3.49,0.11,1.2,15.03,1,15
0.23,0.49,0.53,0.04,0.06,3.15,0,0
0.13,0.93,-0.12,0.08,0.59,-0.8,0,0
0.21,0.74,0.24,0.03,0.45,5.66,0,0
6.58,0.44,6.61,0.07,0.82,18.53,1,14
1.88,0.7,2.34,0.04,0.2,-1.31,0,0
5.48,0.22,5.84,0.1,0.74,11.27,1,15
0.38,0.71,0.19,-0.06,-0.02,-0.77,0,0
3.75,0.21,3.82,0.11,1.06,10.53,1,16
0.39,0.97,0.51,-0.02,0.62,-0.45,0,0
0.48,0.72,-0.38,0.01,-0.37,-4.64,0,0
5.26,0.22,5.39,0.12,0.64,15.16,1,12
3.83,0.17,3.73,0.16,0.95,10.13,1,16
5.69,0.06,5.54,0.05,0.82,17.61,1,13
6.4,0.28,6.34,0.07,1.16,14.02,1,15
0.73,0.53,0.41,0.04,-0.07,7.23,0,0
3.01,0.48,2.94,0.08,1.07,18.17,1,17
1.14,0.75,0.91,-0.04,0.5,3.26,0,0
5.21,0.21,5.39,0.11,0.88,7.79,1,13
-0.08,0.56,-0.13,-0.04,0.08,6.45,0,0
1.88,0.41,1.66,-0.07,-0.32,5.73,0,0
5.27,0.37,5.22,0.07,0.46,14.56,1,13
0.27,0.47,-0.0,-0.12,0.35,8.76,0,0
4.22,0.23,4.57,0.08,0.92,14.47,1,14
4.15,0.2,4.49,0.04,0.66,18.8,1,13
-0.32,0.7,-0.58,0.0,0.13,9.82,0,0
1.01,1.1,0.98,-0.07,0.04,5.08,0,0
-0.05,0.68,0.08,-0.02,0.06,0.9,0,0
4.13,0.15,4.24,0.08,1.12,22.07,1,19
1.06,0.97,1.21,0.07,0.1,4.32,0,0
4.32,0.22,4.96,0.13,0.89,6.66,1,11
4.77,0.67,4.58,0.04,0.45,11.97,1,13
0.64,0.92,1.07,0.02,-0.1,10.59,0,0
5.35,0.62,5.62,0.09,0.46,7.39,1,16
0.72,0.87,0.46,-0.01,0.13,-5.24,0,0
2.18,0.73,2.47,-0.08,-0.19,6.85,0,0
4.94,0.68,4.49,0.2,0.67,25.21,1,16
1.67,0.49,2.16,0.0,0.79,-2.55,0,0
4.37,0.46,4.14,0.06,1.09,10.84,1,22
5.17,0.13,5.29,0.11,0.67,5.6,1,14
0.93,0.85,0.7,0.04,0.18,2.11,0,0
3.06,0.51,2.74,0.04,0.36,0.98,0,0
0.02,0.76,0.03,0.06,0.05,5.78,0,0
-0.42,0.93,-0.57,-0.03,0.57,5.63,0,0
-0.51,1.17,-0.33,0.03,0.23,-1.44,0,0
1.72,0.7,0.85,0.04,-0.14,-6.6,0,0
6.47,0.17,6.89,0.04,0.79,19.62,1,12
4.54,0.05,4.35,0.05,0.83,13.71,1,12
6.53,0.07,6.65,0.14,1.01,18.2,1,14
5.51,-0.04,5.63,0.08,0.83,15.34,1,20
7.4,0.05,7.57,0.17,0.73,18.79,1,14
0.9,0.72,1.59,0.05,0.15,11.71,0,0
0.66,0.76,0.71,0.05,0.15,0.29,0,0
6.07,0.17,6.07,0.16,0.65,13.06,1,12
-0.47,0.63,-0.88,-0.02,0.12,0.15,0,0
1.01,0.97,0.84,-0.11,0.05,-4.49,0,0
6.61,0.39,6.22,0.12,0.75,12.07,1,16
6.01,0.39,5.62,0.13,0.82,8.91,1,18
-0.5,0.67,-0.74,0.0,0.04,2.96,0,0
0.69,0.71,1.24,-0.01,-0.02,3.79,0,0
4.52,0.18,4.53,0.15,1.03,20.42,1,21
0.65,1.1,0.54,0.02,0.38,7.02,0,0
0.45,0.91,1.01,0.07,-0.3,6.67,0,0
3.83,0.22,4.08,0.03,0.79,18.49,1,13
-0.32,0.76,-0.63,0.08,0.14,12.19,0,0
0.36,0.44,0.3,0.01,0.19,11.12,0,0
2.7,0.53,2.2,0.07,0.87,30.86,1,13
2.03,0.89,1.79,0.02,-0.49,5.98,0,0
6.39,0.01,6.04,0.13,0.61,8.49,1,12
4.86,0.26,4.91,0.02,1.11,7.66,1,12
2.45,0.74,2.2,0.05,0.33,0.67,0,0
5.83,0.19,6.08,0.2,0.67,18.67,1,12
5.17,0.6,5.47,0.01,0.7,17.07,1,16
-0.26,0.89,-0.07,-0.0,-0.05,5.44,0,0
4.84,0.6,4.74,0.01,1.25,17.55,1,15
5.01,0.39,5.06,0.05,0.89,16.03,1,9
5.47,0.29,5.34,0.11,0.74,10.25,1,19
5.71,0.55,5.68,0.04,0.84,18.64,1,15
-0.31,0.74,-0.1,0.01,0.25,4.96,0,0
1.15,0.72,1.11,0.02,0.1,4.75,0,0
0.43,0.75,0.39,0.02,-0.03,1.68,0,0
1.32,0.5,1.14,0.04,0.03,2.2,0,0
6.11,0.71,5.95,0.11,0.86,20.4,1,16
0.65,0.43,0.57,-0.04,0.04,-0.28,0,0
5.11,0.45,5.13,0.18,0.65,14.29,1,10
0.53,0.61,0.15,-0.01,0.02,10.86,0,0
1.22,0.46,1.72,0.05,0.26,3.82,0,0
5.61,0.25,5.51,0.15,0.9,10.45,1,22
4.54,0.08,4.58,0.1,0.64,16.36,1,11
5.88,0.45,5.86,0.21,0.86,11.77,1,9
3.53,0.07,4.03,0.08,0.67,17.67,1,10
6.51,0.47,6.73,0.06,1.18,21.42,1,15
4.81,0.23,4.93,0.07,0.98,15.89,1,18
0.25,0.99,0.39,0.02,-0.11,7.29,0,0
3.75,0.19,4.33,0.08,0.57,12.36,1,5
0.68,0.45,0.33,0.02,0.18,7.25,0,0
5.36,0.25,5.77,0.06,0.74,27.97,1,17
2.77,1.07,2.68,0.13,0.53,10.8,0,0
4.31,0.25,4.58,0.17,0.59,14.26,1,19
5.99,0.14,5.76,0.04,0.77,17.56,1,12
0.47,1.15,0.63,0.04,-0.02,6.43,0,0
-0.48,1.06,-0.13,-0.03,0.57,12.51,0,0
6.53,0.07,6.84,0.06,0.78,10.25,1,20
4.08,0.25,4.78,0.09,0.76,16.47,1,18
4.53,0.19,4.52,0.06,1.0,10.83,1,14
2.32,0.7,2.1,0.05,1.21,16.81,1,17
4.94,0.59,5.16,0.08,0.68,4.26,1,14
-1.1,0.92,-1.21,0.11,0.18,3.84,0,0
1.9,0.73,1.53,0.07,0.12,10.22,0,0
5.47,0.11,5.59,0.06,0.84,19.4,1,18
5.83,0.43,5.33,0.12,0.55,11.12,1,14
0.78,1.05,1.16,0.02,0.41,10.68,0,0
-1.13,1.0,-1.12,0.05,0.26,5.68,0,0
6.95,0.29,6.6,0.11,0.82,16.73,1,12
0.59,0.33,0.25,0.06,-0.14,-5.98,0,0
1.04,0.77,0.79,0.05,0.06,9.73,0,0
-0.31,1.12,-0.34,-0.08,0.17,7.09,0,0
5.29,0.15,5.41,0.1,0.95,2.79,1,11
1.1,0.88,0.46,-0.01,0.31,-0.03,0,0
0.95,0.72,1.03,-0.04,-0.04,9.81,0,0
0.36,0.69,0.64,-0.05,-0.08,5.53,0,0
1.24,0.49,0.99,0.02,-0.01,13.1,0,0
-0.13,0.58,-0.16,0.07,0.1,-5.91,0,0
4.82,0.41,4.62,0.1,0.85,16.61,1,19
5.56,0.33,5.78,0.1,0.88,17.63,1,16
2.67,1.27,3.59,0.07,-0.06,-1.57,0,0
0.57,1.02,0.54,-0.02,0.0,2.47,0,0
0.95,0.58,1.26,0.02,-0.02,-8.29,0,0
6.92,0.27,7.37,0.06,1.04,16.17,1,25
0.03,0.61,0.02,0.02,0.09,5.73,0,0
0.52,0.88,0.83,0.05,0.37,0.59,0,0
2.12,1.15,2.38,-0.06,-0.07,4.87,0,0
0.53,0.76,0.22,-0.06,-0.02,0.34,0,0
3.64,0.64,3.39,0.09,0.91,18.95,1,20
0.11,0.88,0.23,0.04,0.11,3.11,0,0
5.31,0.33,5.33,0.12,0.53,9.6,1,15
4.22,0.08,4.42,0.21,0.7,13.52,1,16
0.71,0.64,0.66,0.08,0.13,3.21,0,0
4.85,0.11,4.51,0.04,0.69,-0.02,1,13
-0.06,0.76,0.18,0.01,-0.35,-3.42,0,0
4.68,0.21,4.72,0.1,1.17,25.72,1,18
-0.47,0.74,-1.07,-0.01,-0.28,5.64,0,0
4.08,0.25,4.02,0.1,0.8,24.93,1,16
0.84,0.86,0.48,0.04,0.14,5.56,0,0
-1.7,1.07,-1.12,0.05,0.24,-4.2,0,0
4.05,0.3,3.73,0.09,0.62,16.91,1,17
0.83,0.78,0.35,-0.02,0.05,3.78,0,0
-0.4,0.46,-0.2,-0.02,0.07,2.2,0,0
0.16,0.84,0.56,0.01,0.02,-1.4,0,0
-0.27,0.94,-0.68,-0.0,-0.02,1.04,0,0
0.26,0.89,-0.33,-0.02,0.13,5.86,0,0
0.28,0.86,0.53,0.1,0.06,2.78,0,0
4.0,0.33,4.13,0.08,0.79,21.72,1,19
6.07,0.26,5.83,0.15,0.64,19.22,1,8
-1.58,0.71,-1.31,0.01,0.34,8.5,0,0
-1.58,0.88,-1.67,-0.01,0.48,12.75,0,0
1.88,0.89,1.16,-0.04,0.24,4.35,0,0
6.69,0.34,6.42,0.13,0.93,13.95,1,10
0.92,0.6,0.73,-0.06,0.37,0.34,0,0
-1.13,1.01,-1.16,0.0,0.35,8.15,0,0
4.52,0.56,4.5,0.12,0.73,13.63,1,16
-0.15,0.67,-0.56,0.05,0.0,-1.43,0,0
4.85,0.23,5.03,0.09,0.49,22.75,1,17
1.42,0.89,1.62,0.09,-0.11,0.17,0,0
5.95,0.58,5.86,0.08,0.84,23.8,1,13
0.72,0.71,0.82,-0.02,0.32,-1.32,0,0
4.33,0.05,4.41,0.13,0.46,3.77,1,14
-0.53,0.67,-0.73,-0.01,0.29,5.82,0,0
-0.83,0.34,-0.57,-0.01,0.04,0.54,0,0
0.78,0.18,0.91,0.04,-0.18,-3.66,0,0
6.36,0.27,6.65,0.18,1.03,6.28,1,9
4.4,0.53,4.31,0.08,0.67,24.77,1,16
0.58,0.9,-0.09,-0.01,-0.04,7.13,0,0
6.36,0.48,6.43,0.11,0.81,5.43,1,14
4.53,0.1,4.86,0.18,0.72,14.74,1,14
4.86,0.29,4.42,0.13,0.87,10.93,1,19
5.44,0.37,5.59,0.11,0.82,11.61,1,14
4.0,0.32,4.2,0.15,0.67,17.84,1,15
7.35,0.47,7.12,0.11,0.58,4.28,1,17
3.45,0.36,4.15,0.16,0.51,8.73,1,14
4.67,0.52,4.44,0.14,0.77,4.35,1,13
7.72,0.2,7.41,0.05,0.43,14.02,1,17
5.99,0.39,5.58,0.11,0.58,23.72,1,8
4.89,0.32,4.98,0.07,0.9,11.93,1,12
1.62,0.4,1.26,0.02,-0.0,1.51,0,0
-0.31,0.96,-0.34,0.14,-0.1,4.65,0,0
0.23,0.84,0.56,0.0,-0.11,6.81,0,0
5.66,0.14,5.38,0.04,0.82,9.3,1,11
4.89,0.31,4.56,0.08,0.72,16.32,1,16
-1.41,0.55,-1.36,-0.01,0.18,5.74,0,0
4.46,0.18,4.13,0.11,0.9,12.22,1,16
0.26,0.7,0.12,0.0,-0.03,4.47,0,0
1.24,0.5,1.64,-0.05,0.14,0.32,0,0
3.98,0.26,4.31,0.07,0.94,18.43,1,18
-0.87,0.83,-1.48,0.05,-0.16,6.48,0,0
1.23,0.99,1.71,0.03,-0.29,5.63,0,0
5.27,0.32,5.22,0.11,0.75,17.19,1,14
0.51,0.66,0.66,-0.07,-0.16,1.97,0,0
5.62,0.34,5.51,0.15,1.12,15.95,1,18
0.03,0.58,-0.15,0.03,-0.16,-4.82,0,0
5.81,0.19,5.76,0.12,0.75,18.02,1,17
5.89,0.06,5.57,0.16,0.76,8.48,1,22
6.18,-0.1,5.73,0.11,0.72,9.63,1,11
2.18,0.76,2.06,-0.0,0.24,5.45,0,0
3.26,0.39,3.29,0.02,0.89,20.44,1,17
-0.91,0.76,-0.36,0.0,0.02,-3.51,0,0
4.16,0.44,4.34,0.03,0.85,21.66,1,17
6.35,0.19,6.05,0.19,1.11,24.73,1,19
-0.1,0.79,-0.42,0.03,0.01,2.53,0,0
1.46,0.64,1.23,-0.05,-0.05,3.81,0,0
4.31,0.58,3.8,0.11,0.73,12.49,1,16
5.2,0.61,5.65,0.04,0.72,12.3,1,7
0.84,0.55,0.58,0.05,-0.0,1.13,0,0
2.18,0.81,1.77,0.05,0.24,6.25,0,0
0.78,0.83,0.58,0.02,-0.22,2.34,0,0
4.25,0.49,4.28,0.06,0.89,14.66,1,10
0.67,0.33,0.31,0.02,0.05,3.98,0,0
3.12,0.48,2.95,0.17,0.58,23.44,1,12
5.13,0.38,5.4,0.15,0.84,11.16,1,19
0.28,1.19,0.48,-0.04,-0.03,7.51,0,0
1.14,1.1,1.0,0.05,-0.04,12.06,0,0
-0.1,0.98,-0.54,0.11,0.12,1.7,0,0
4.84,0.39,5.06,0.09,0.52,4.79,1,11
0.77,0.89,1.09,0.09,0.13,4.96,0,0
1.69,0.62,1.53,0.03,-0.14,4.08,0,0
4.85,0.16,4.81,0.07,0.73,16.56,1,26
5.85,0.42,5.61,0.06,0.36,14.36,1,13
-0.06,0.95,0.32,0.02,0.18,1.85,0,0
4.85,0.42,5.26,0.11,0.64,17.88,1,15
0.86,0.82,0.88,0.02,0.08,-1.21,0,0
5.09,0.05,4.65,0.09,0.72,9.78,1,16
4.99,0.41,4.39,0.05,0.66,20.92,1,12
3.79,0.37,3.97,0.05,0.79,16.19,1,16
3.54,0.52,3.37,0.1,1.17,11.93,1,14
0.23,0.76,0.71,0.03,-0.19,-1.07,0,0
5.92,0.38,5.83,0.15,0.51,13.72,1,11
2.14,0.96,1.8,0.04,0.14,3.39,0,0
7.19,0.5,7.46,0.06,1.05,11.05,1,16
1.02,0.83,1.18,-0.07,-0.14,-0.04,0,0
5.86,0.45,5.23,0.11,0.78,17.63,1,17
4.56,0.67,4.33,0.13,1.02,21.37,1,12
0.62,0.68,0.82,-0.02,-0.09,12.06,0,0
6.43,0.12,6.24,0.18,0.69,11.1,1,13
2.78,0.36,2.8,-0.01,-0.11,2.49,0,0
1.42,0.39,1.71,-0.1,-0.03,-1.83,0,0
6.54,0.56,6.16,0.12,1.04,12.47,1,15
0.01,1.06,-0.49,0.03,-0.24,0.33,0,0
5.59,0.36,5.45,0.09,0.65,6.72,1,13
-0.76,0.69,-0.85,0.03,0.11,7.94,0,0
0.29,0.78,0.37,0.04,0.08,3.74,0,0
0.13,0.72,0.09,-0.02,-0.22,3.99,0,0
0.04,0.7,0.46,-0.02,-0.23,5.14,0,0
5.08,0.29,4.74,0.2,0.53,11.54,1,17
-0.12,0.97,0.49,0.1,0.04,-2.78,0,0
0.39,1.01,0.15,0.0,0.03,-2.51,0,0
-1.53,1.23,-1.34,0.06,0.04,7.9,0,0
0.91,1.15,0.64,0.08,0.1,1.31,0,0
-0.97,0.96,-1.06,-0.01,0.23,3.34,0,0
1.44,0.97,1.97,0.1,-0.26,-1.38,0,0
0.45,0.6,0.53,-0.07,-0.05,1.09,0,0
4.87,0.38,5.18,0.11,1.1,19.02,1,18
-1.25,0.59,-1.24,0.03,0.46,10.38,0,0
5.25,0.33,5.51,0.14,0.86,11.85,1,11
1.89,0.85,2.33,-0.05,0.19,9.12,0,0
6.11,-0.09,5.84,0.1,0.72,26.08,1,19
1.17,0.72,0.83,0.01,-0.03,7.51,0,0
2.45,0.83,2.68,-0.07,0.12,1.66,0,0
3.25,0.3,3.52,0.12,1.17,16.23,1,14
-2.42,0.47,-2.49,0.01,-0.23,6.75,0,0
3.16,0.22,2.94,0.13,0.7,14.42,1,11
1.0,0.93,0.53,0.09,0.12,9.2,0,0
-0.42,0.93,-0.88,0.03,0.02,9.94,0,0
0.19,1.05,0.37,0.05,0.16,9.17,0,0
5.24,0.19,5.38,0.06,0.8,19.12,1,17
3.35,0.51,3.24,0.13,0.49,16.83,1,17
0.24,0.79,0.55,0.0,-0.02,-0.42,0,0
0.48,0.9,0.53,0.06,0.02,3.07,0,0
1.02,0.78,0.65,-0.08,0.21,5.46,0,0
6.06,0.29,6.66,0.14,0.97,18.45,1,16
1.7,1.11,1.96,0.04,-0.16,5.15,0,0
5.86,0.32,5.74,0.05,0.89,13.01,1,14
5.86,-0.16,5.72,0.02,0.56,27.37,1,13
3.71,0.11,3.61,0.07,0.75,15.44,1,14
4.4,0.22,4.31,0.11,0.76,19.47,1,13
0.33,1.05,-0.07,0.05,0.05,0.65,0,0
0.85,1.17,0.98,0.1,-0.26,-0.99,0,0
-0.74,0.86,-0.7,0.02,-0.01,6.92,0,0
1.77,1.03,2.1,-0.03,0.09,6.68,0,0
0.05,0.82,0.37,0.09,-0.01,-3.4,0,0
4.24,0.22,4.34,0.12,0.55,9.99,1,14
4.33,0.28,4.49,0.1,0.79,20.76,1,16
0.42,1.07,0.57,0.02,-0.11,3.38,0,0
5.93,0.17,5.93,0.1,0.32,10.01,1,12
5.13,0.33,5.11,0.15,0.86,27.58,1,13
5.61,0.71,5.39,0.17,0.93,15.82,1,18
4.74,0.33,4.61,0.18,1.15,22.6,1,16
-1.6,0.92,-1.51,0.09,0.24,2.03,0,0
5.5,0.53,5.82,0.15,0.73,18.38,1,14
3.62,0.2,3.57,0.04,0.76,16.45,1,20
3.33,0.71,3.57,0.12,1.04,12.7,1,17
5.29,0.15,5.46,0.1,0.73,10.67,1,16
0.52,1.12,0.58,-0.03,0.02,-0.43,0,0
0.89,0.78,0.67,0.03,-0.01,3.95,0,0
4.11,0.29,3.99,0.11,0.95,12.85,1,18
1.18,0.82,1.27,0.02,0.07,2.59,0,0
0.39,0.6,0.6,-0.02,-0.15,2.66,0,0
-0.46,0.64,-0.44,0.1,-0.57,-0.13,0,0
5.63,0.35,5.62,0.04,0.68,10.42,1,18
5.13,0.15,5.12,0.03,1.06,13.52,1,18
5.55,0.33,5.85,0.18,0.8,12.57,1,13
1.57,0.56,1.74,-0.02,0.04,-1.98,0,0
4.54,0.26,4.42,0.14,0.81,13.27,1,17
-0.84,0.76,-1.0,0.02,0.0,8.53,0,0
4.18,0.27,3.93,0.12,0.73,19.49,1,17
5.77,0.24,5.9,0.11,0.73,17.05,1,18
5.39,0.07,5.35,0.1,0.48,18.68,1,11
4.34,0.24,4.11,0.02,0.65,16.28,1,13
5.49,0.37,5.06,0.05,0.87,19.65,1,19
5.61,-0.05,5.63,0.12,0.79,9.97,1,15
-0.26,1.09,-0.26,0.01,-0.36,8.6,0,0
5.31,0.46,5.84,0.12,0.86,13.1,1,9
4.62,0.19,4.82,0.06,0.91,9.12,1,17
4.35,0.41,4.02,0.09,0.87,16.68,1,16
1.0,0.86,0.83,-0.11,0.15,12.78,0,0
3.93,0.13,3.75,0.13,0.64,15.62,1,19
0.16,0.88,0.07,-0.09,0.06,-3.81,0,0
0.52,0.54,0.63,0.04,-0.3,9.71,0,0
5.52,0.05,5.74,0.05,0.8,20.93,1,15
4.95,0.85,5.68,0.15,0.84,16.45,1,10
0.18,0.7,0.09,0.05,0.15,6.36,0,0
1.33,0.76,1.59,0.0,0.33,4.81,0,0
0.13,0.79,0.74,-0.0,0.2,9.83,0,0
5.39,0.64,6.07,0.1,0.89,15.7,1,14
4.85,0.11,4.6,0.11,1.03,17.8,1,14
-0.52,0.36,-0.46,-0.04,-0.05,4.05,0,0
1.69,0.93,1.98,0.11,-0.06,1.21,0,0
0.05,0.99,0.46,0.07,-0.05,7.39,0,0
4.5,0.18,4.67,0.14,1.08,23.08,1,18
4.22,0.71,4.28,0.13,0.65,10.72,1,15
-0.25,0.55,-0.02,-0.02,0.4,2.01,0,0
